Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,TX,2018,"12        ",Male,16,Right-Handed,175,,175,2,Car,15,.322,34,"Hockey (Ice)",400,300,100,950,50,50,30,,67,76,"Ring finger",November,Winter,Yes,No,Pizza/Pasta,Juice,Science,6,12,3,"Yes - other","Cell phone",50,75,8,1,1,1,12,3,2,1,2,2,20,2,Some,"Graduate degree","Rhythm and blues (R&B)","Freeze time",Rich,"Business person","International aid"
USA,TX,2011,"12        ",Female,17,Right-Handed,172,25,171,1,Car,7,.203,34,Basketball,100,50,100,,1000,1000,24.75,"Right foot",75,80,"Ring finger",June,Winter,No,No,"No favorite",Juice,"Mathematics and statistics",6,9,6,"Yes - other","Cell phone",300,400,35,200,0,50,50,0,50,25,100,200,30,5,Some,"Graduate degree","Rhythm and blues (R&B)",Fly,Rich,Relative,Health
USA,TX,2018,"12        ",Male,17,Right-Handed,180,26,177,1,Car,15,0.512,40,Tennis,578,706,412,711,508,508,27,"Same length",85,85,"Same length",April,Winter,No,No,Breads/Sandwiches,Water,Science,6,9,4,"Yes - broadband connection","Text messaging",10,20,4,1,4,2,1,7,2,1,8,1,34,0,"Very little","Graduate degree","Rap/Hip hop",Telepathy,Happy,"Business person",Health
USA,TX,2013,"5         ",Male,11,Right-Handed,145,149,147,2,Bus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2019,"12        ",Male,17,Ambidextrous,190,27,200,1,Car,"4 min",.311,45,Athletics,1000,1000,600,400,700,1000,29,"Left foot",120,80,"Index finger",November,Fall,No,No,Fruit,Water,Science,7,5,1,,"In person",8,4,5,1,1,0,100,1,3,2,1,2,10,1,Some,,"Rap/Hip hop","Freeze time",Famous,"Sports person",Environment
USA,TX,2016,"12        ",Female,17,Left-Handed,165,23,167,2,Car,12,.383,52,Soccer,1000,1000,1000,1000,800,800,23,"Same length",72,73,"Ring finger",September,Fall,No,No,Desserts,Water,"Mathematics and statistics",6,7,7,"Yes - broadband connection","Text messaging",163,156,5,25,18,20,1,0,15,30,17,3,40,6,"A lot","Graduate degree","Punk rock",Invisibility,Happy,"Musician or singer",Health
USA,TX,2011,"12        ",Female,17,Right-Handed,169,26,189,1,Bus,30,.345,40,Running/Jogging,824,449,476,,481,743,25,"Right foot",100,85,"Ring finger",December,Fall,Yes,Yes,Seafood,Water,Science,6,8,2,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",20,30,0,30,60,10,0,0,8,10,90,0,0,20,"A lot","Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,Other,"Wildlife, animals"
USA,TX,2024,"12        ",Female,17,Right-Handed,5'5,8.5,8.5,1,Car,7,0.445,37,Basketball,1000,973,519,642,299,332,21.59,"Same length",50.8,50.8,"Same length",September,Fall,No,No,Meat,"Sports drink",Art,5,10,7,"Yes - other","Text messaging",,,15,10,2,20,7,3,5,7,5,4,24,0,Some,"High school","Rhythm and blues (R&B)",Fly,Healthy,"Religious figure","International aid"
USA,TX,2016,"12        ",Male,16,Right-Handed,170,30,168,1,Car,15,.545,54,Swimming,400,500,500,500,300,600,,"Same length",,,"Ring finger",June,Winter,Yes,No,Meat,Tea,History,8,11,4,"Yes - other","In person",10,15,30,10,15,25,20,5,10,15,5,5,"5 ",10,Some,"Graduate degree",Country,"Freeze time",Rich,"Coach or club leader","Wildlife, animals"
USA,TX,2014,"4         ",Female,9,Right-Handed,134,22,128,2,Car,10,,,Cycling,1000,1000,1000,1000,0,0,23,"Left foot",80,70,"Ring finger",August,Fall,Yes,No,Other,Water,"Social studies",11,11,3,"Yes - other","In person",0,0,3,0,1,3,1,1,0,1,1,1,0,0,Some,Other,Classical,Invisibility,Happy,Other,Other
USA,TX,2021,"12        ",Male,17,Right-Handed,180,28,176,1,Car,"10 ",.992,52,Other,1000,700,900,800,100,400,28,"Same length",10,10,"Ring finger",February,Winter,Yes,No,Breads/Sandwiches,Water,English,7,9,7,"Yes - broadband connection","Text messaging",30,30,2,0,4,1,1,6,1,6,0,2,9,1,Some,"Graduate degree","Punk rock",Invisibility,Happy,"Musician or singer","Wildlife, animals"
USA,TX,2024,"12        ",Female,17,Right-Handed,149.9,23,158,2,Car,10," 0.39",45,Other,893,722,1000,626,390,358,24,"Left foot",75,80,"Ring finger",October,Fall,Yes,No,Breads/Sandwiches,Water,History,6,9,4,,"Internet chat or instant messaging",20,29,0,1,0,3,0,0,4,10,20,0,20,5,Some,"Undergraduate degree","Punk rock",Telepathy,Happy,Teacher,Health
USA,TX,2018,"12        ",Female,17,Right-Handed,147.3,,,2,Boat,25,.682,40,Tennis,500,1000,999,1000,800,500,,"Same length",60,,"Ring finger",August,Fall,No,No,"Rice/Noodle dishes",Water,Science,5,7,6,,,16,16,0,5,5,8,0,0,2,5,0,1,39,6,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,"Wildlife, animals"
USA,TX,2020,"12        ",Male,18,Right-Handed,187,13,180,1,Car,5,654,56,Walking/Hiking,500,300,200,1000,1000,1000,69,"Same length",,,"Ring finger",May,Winter,No,No,Pizza/Pasta,Water,History,7,10,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2021,"11        ",Male,17,Ambidextrous,177.8,26.67,174,1,Car,25,0.006,37,Other,235,0,540,497,0,412,26.67,"Same length",100,92.5,"Same length",July,Spring,No,No,"No favorite",Other,Other,6,6,4,"Yes - other","Cell phone",10,20,15,2,0,10,14,3,3,2,2,.5,5,3,"A lot",Other,Other,Invisibility,Rich,Politician,"Wildlife, animals"
USA,TX,2015,"5         ",Female,11,Right-Handed,143,20,151,2,Car,16,0.861,78,Basketball,50,150,300,990,500,500,21,"Left foot",81,85,"Ring finger",October,Fall,No,No,Seafood,"Sports drink","Computers and technology",63,77,8,"Yes - broadband connection","Internet chat or instant messaging",54,61,49,0,75,140,24,420,105,52,10,12,82,24,Some,"Graduate degree",Pop,Telepathy,Happy,Friend,"International aid"
USA,TX,2019,"12        ",Female,16,Ambidextrous,173,24.5,166,1,Car,18,0.421,37,Skateboarding/Rollerblading,872,818,898,679,481,551,23.5,"Right foot",86,80,"Index finger",August,Winter,No,Yes,"Rice/Noodle dishes",Water,English,9,9,2,"Yes - broadband connection","Text messaging",134,186,12,2,8,17,0,3,21,6,37,2,0,3,"Very little","Graduate degree","Punk rock",Telepathy,Famous,Other,"Wildlife, animals"
USA,TX,2016,"5         ",Female,11,Ambidextrous,142,21,130,1,Car,10,0.6,59,Basketball,95,60,40,40,10,80,21,"Same length",60,70,"Ring finger",July,Summer,Yes,No,Fruit,Tea,"Social studies",6,7,5,"Yes - other","Text messaging",30,32,30,1,2,3,10,0,1,4,2,10,0,0,Some,"Graduate degree",Classical,Telepathy,Healthy,Relative,"Education/Youth development"
USA,TX,2023,"12        ",Female,18yrs,Right-Handed,154.9,213.3,159.,2,Car,15min,0.312,29sec,Soccer,500,300,900,800,200,400,213.3,"Same length",80mm,80mm,"Same length",December,Fall,No,No,Seafood,Water,English,6,4,2,"Yes - other","Text messaging",30,30,"12 hr",24hr,1hr,10hr,2hr,0hr,13hrs,14hrs,3hrs,5hrs,30hrs,1hr,Some,"Graduate degree",Pop,Fly,Rich,"Musician or singer",Other
USA,TX,2014,"4         ",Male,9,Right-Handed,,,,2,Car,30,,,Swimming,1000,1000,1000,1000,800,700,,,,,,April,Summer,No,No,"Rice/Noodle dishes",Juice,"Computers and technology",9,4,6,"Yes - broadband connection",Other,0,0,0,1,8,2,1,7,1,0,7,2,0,2,Some,"Less than high school",Classical,,,,
USA,TX,2019,"8         ",Male,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2013,"5         ",Male,11,Right-Handed,145,149,147,2,Bus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2019,"12        ",Male,17,Right-Handed,185,33,124,1,Car,12,0.392,42,None,888,717,349,754,524,695,33,"Same length",100,100,"Same length",February,Winter,No,No,Meat,Water,"Computers and technology",8,10,4,"Yes - broadband connection","Internet chat or instant messaging",6,8,3,0,4,3,1,3,5,5,5,0,0,2,Some,"Undergraduate degree",Techno/Electronic,Fly,Happy,Other,Health
USA,TX,2018,"12        ",Male,17,Left-Handed,172,24,30,2,Car,8,0.697,64,"Football (American)",800,400,500,900,500,1000,24,"Same length",30,35,"Same length",March,Fall,Yes,No,Meat,Water,Art,7,9,4,"Yes - broadband connection","Text messaging",5,4,30,1,1,0,20,0,2,1,1,0,0,0,Some,"Graduate degree","Rap/Hip hop",Fly,Famous,"Coach or club leader","Wildlife, animals"
USA,TX,2021,"11        ",Female,16,Right-Handed,,,,1,Bus,20,,,None,,,,,,,,"Same length",,,"Same length",June,Winter,Yes,No,"No favorite",Water,English,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2021,"12        ",Male,16,Right-Handed,,27,,3,Car,5,0.682,56,Gymnastics,800,900,1000,500,400,800,27,"Same length",,,"Index finger",September,Winter,Yes,No,Other,Water,Science,5.5,7,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",7,15,50,.5,12,6,5,0,42,.2,1,42,39,0,"A lot","Graduate degree",Other,Telepathy,Happy,Relative,Health
USA,TX,2014,"12        ",Male,17,Right-Handed,167,27,163,2,Car,8,.365,37,Soccer,610,674,695,690,102,326,26,"Right foot",72,75,"Ring finger",February,Winter,,No,Pizza/Pasta,Water,"Physical education",6,9,6,"Yes - other","Text messaging",100,100,10,1,5,10,18,0,3,15,2,5,0,5,"A lot","Graduate degree",Other,"Super strength",Healthy,"Sports person","International aid"
USA,TX,2016,"12        ",Female,16,Right-Handed,,,,1,Bus,60,0.75,52,None,850,750,900,875,100,400,,"Same length",,,"Ring finger",May,Fall,No,No,Seafood,"Sports drink",Art,4,12,4,"No internet connection","Internet chat or instant messaging",300,340,5,0,0,40,0,5,20,40,40,3,0,2,"A lot","High school",Pop,Fly,Happy,Relative,Health
USA,TX,2024,"12        ",Female,17,Right-Handed,160,24,160,3,Bus,50,.594,49,Tennis,900,700,600,800,500,1000,24,"Same length",80,70,"Index finger",October,Fall,No,No,Other,Milk,"Mathematics and statistics",6,15,8,"Yes - other","Myspace, Facebook, other social networking sites, or blog",50,30,0,23R,,,,,,,,,,,,,,,,,
USA,TX,2018,"12        ",Female,17,Right-Handed,170,23,146,1,Car,8,.736,44,Other,900,900,950,900,850,800,22,"Left foot",72,78,"Ring finger",January,Winter,No,No,Meat,Tea,Science,6.5,8,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",10,15,10,3,5,10,5,1,8,2,3,6,14,3,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,"Wildlife, animals"
USA,TX,2013,"12        ",Female,17,Left-Handed,168,9.5,66,7,Car,8,0.281,35,Dancing,900,900,850,900,1000,1000,9,"Right foot",3.25,3.50,"Ring finger",June,Winter,No,No,"No favorite","Soft drink (caffeinated)",Languages,8,5,4,"Yes - other","In person",100,100,0,1,1,0,1,1,0,15,1,0,0,3,"A lot","Graduate degree",Other,Telepathy,Happy,Relative,"Arts, culture, sports"
USA,TX,2012,"12        ",Male,17,Right-Handed,175.2,10,174.2,1,Car,25,.271,38,Running/Jogging,738,631,872,765,0,235,10,"Same length",32,35,"Same length",May,Winter,Yes,No,Fruit,Tea,History,14,4,3,"Yes - other","Cell phone",4,8,4,12,12,0,0,0,0,0,2,0,22,0,"A lot","Undergraduate degree",Jazz,"Freeze time",Healthy,Other,Health
USA,TX,2018,"12        ",Female,17,Right-Handed,149.8,22.2,110,2,Bus,7,.88,51,Other,900,600,1000,700,500,500,22.2,"Same length",76.2,63.5,"Index finger",March,Fall,No,No,Pizza/Pasta,Water,Music,5,5,5,"No internet connection","Text messaging",220,800,4,3,1,6,1,0,11,4,4,2,0,1,Some,"High school",Other,Telepathy,Happy,Teacher,"Wildlife, animals"
USA,TX,2023,"12        ",Male,17,Right-Handed,,24,,2,Car,"20 ",0.48,35,None,10000,10000,10000,10000,50,10000,23,"Right foot",77,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2012,"12        ",Male,17,Left-Handed,179,28,182,1,Bus,20,.71,47,Baseball/Softball,5,800,800,900,1000,1000,28,"Same length",8.2,9.3,"Ring finger",March,Winter,Yes,No,Pizza/Pasta,Milk,History,6,10,6,"Yes - broadband connection","In person",5,5,0,10,840,2000,600,600,200,30,120,180,1200,420,"A lot","Graduate degree","Punk rock","Freeze time",Famous,Politician,"Education/Youth development"
USA,TX,2020,"12        ",Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2014,"4         ",,,,,,,,,,2.395,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2021,"11        ",Male,16,Right-Handed,1.67,,,2,Car,10,1.225,53,Soccer,1000,888,1000,999,500,600,8,"Same length",7,9,"Index finger",July,Winter,No,No,Pizza/Pasta,Other,Other,8,6,7,"Yes - broadband connection","Text messaging",1,5,5,7,7,7,9,8,8,6,7,9,5,4,Some,"High school","Rap/Hip hop","Freeze time",Rich,"Sports person",Environment
USA,TX,2011,"12        ",Male,18,Right-Handed,179,26,178,1,Car,10,.3,25,Other,428,422,428,,1000,1000,26,"Same length",90,95,"Ring finger",November,Fall,No,No,"No favorite","Soft drink (caffeinated)","Mathematics and statistics",8,10,5,"Yes - other","Text messaging",100,100,2,5,2,2,2,40,0,40,0,10,0,0,None,"Graduate degree","Heavy metal","Freeze time",Happy,Other,"Wildlife, animals"
USA,TX,2017,"11        ",Male,16,Right-Handed,170,11,28,1,Car,20,0.613,0.578,Athletics,500,200,0,0,1000,1000,11,"Same length",3.25,3,"Index finger",June,Summer,Yes,No,Meat,Water,"Physical education",8,8,3,"Yes - broadband connection","In person",0,0,2,0,1,5,5,0,0,0,2,10,10,2,"Very little","Graduate degree","Rap/Hip hop",Fly,Famous,Actor,Health
USA,TX,2015,"12        ",Male,17,Right-Handed,5,,,1,Bus,2,0.394,49,Baseball/Softball,,,,,,,,"Same length",,,"Same length",November,Summer,No,No,Pizza/Pasta,"Soft drink (caffeinated)",Art,8,10,9,"Yes - other",E-mail,0,4,0,0,1,6,2,2,1,0,4,5,0,6,"Very little","High school","Rap/Hip hop","Super strength",Happy,Other,Health
USA,TX,2014,"12        ",Female,16,Left-Handed,147.3,22,147,1,Car,15,.46,33,Dancing,1000,1000,1000,1000,800,800,22,"Same length",65,70,"Ring finger",January,Fall,No,No,Pizza/Pasta,Tea,Art,7,10,5,"Yes - other","Cell phone",200,200,5,5,5,3,10,1,3,24,24,4,0,3,"A lot","Graduate degree",Pop,Invisibility,Happy,Relative,Health
USA,TX,2021,"12        ",Female,17,Right-Handed,178,24,168,1,Car,10,0.689,"50 ",Running/Jogging,700,650,500,500,900,950,23,"Right foot",76,81,"Ring finger",December,Fall,No,No,Pizza/Pasta,Water,History,7,10,5,"Yes - broadband connection","Text messaging",37,68,8,1,12,15,1,0,20,2,5,21,18,5,Some,"Some college",Pop,Telepathy,Happy,Relative,Religious
USA,TX,2018,"4         ",Male,18,Right-Handed,160,24,56,1,Car,6,3,50,None,,,,,,,34,"Left foot",10,23,"Ring finger",March,Spring,No,No,Pizza/Pasta,"Soft drink (non-caffeinated)",Music,6,4,4,"Yes - other","Internet chat or instant messaging",3,0,0,2,1,1,4,3,2,1,1,4,2,1,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,"Sports person",Health
USA,TX,2017,"12        ",Male,17,Right-Handed,168,23,158,1,Car,7,0.754,55,Basketball,1000,1000,1000,1000,100,100,22,"Right foot",80,70,"Index finger",December,Winter,Yes,No,Pizza/Pasta,Water,Other,6,9,2,"Yes - broadband connection","Internet chat or instant messaging",1,2,13,0,21,0,12,0,30,25,7,20,0,3,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Happy,"Doctor or nurse",Health
USA,TX,2016,"12        ",Female,17,Right-Handed,80,14,19,1,Bicycle,25,2,4,"Martial Arts",3,4,5,6,2,1,4,"Left foot",11,9,"Ring finger",March,Fall,No,No,Poultry,Juice,English,5,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2016,"5         ",Female,12,Right-Handed,140,23,137,1,Bus,30,0.976,90,Dancing,800,500,100,1000,0,1000,23,"Same length",68,66,"Index finger",May,Summer,No,No,Breads/Sandwiches,Water,Art,9,8,6,"Yes - broadband connection","In person",0,0,"2 ",0,5,3,1,1,0,1,15,0,1,3,"Very little","Undergraduate degree",Country,Fly,Rich,Relative,Health
USA,TX,2021,"12        ",Female,17,Right-Handed,167,21,161,1,Car,10,.704,35,Walking/Hiking,950,850,700,500,200,700,21,"Same length",65,56,"Same length",November,Fall,Yes,No,Pizza/Pasta,Water,Art,7,9,3,"Yes - broadband connection","In person",30,20,25,4,6,4,0,0,30,1,5,10,0,3,"A lot","Undergraduate degree",Other,Telepathy,Happy,Relative,Health
USA,TX,2014,"6         ",Male,12,Right-Handed,63.2,13,39.6,1,Bus,15,0.749,48,"Football (American)",0,0,0,0,1000,0,13.5,"Same length",50,60,"Ring finger",October,Summer,Yes,No,Meat,"Sports drink",Art,8,8,5,"Yes - other","Text messaging",59,68,5,4,2,1,7,8,8,1,10,5,9,9,Some,"Less than high school",Pop,"Super strength",Rich,"Sports person","Wildlife, animals"
USA,TX,2016,"12        ",Female,18,Right-Handed,167.6,24,168.5,1,Car,5,0,0,Walking/Hiking,1000,1000,900,950,500,500,24,"Same length",75,75,"Same length",July,Spring,No,No,Seafood,Water,Art,7,6,3,"Yes - broadband connection","Text messaging",200,250,5,1,2,0,0,0,1,12,5,0,8,2,Some,"Graduate degree",Other,Telepathy,Happy,Other,"International aid"
USA,TX,2022,"12        ",Female,17,Right-Handed,5’2,"9 1/2",,1,Car,"7 min",".77s ",51sec,Soccer,95,95,95,95,50,95,"9 1/2","Same length",,,"Index finger",October,Winter,Yes,No,Meat,Juice,Music,"5 ",8,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",15,25,8,2,4,7,5,1,9,3,8,2,5,3,"A lot",Other,Gospel,Telepathy,Happy,Relative,Health
USA,TX,2023,"8         ",Female,13,Right-Handed,171,25,181,1,Bus,15,0.405,47,Basketball,1000,684,219,524,0,27,25,"Same length",85,80,"Index finger",November,Fall,No,No,Desserts,Water,Music,8,10,5,"Yes - other","Text messaging",,,40,1,5,10,3,6,0,11,30,70,0,70,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,Relative,Health
USA,TX,2019,"12        ",Female,17,Right-Handed,,,,1,Bus,15,,,None,,,,,,,25,"Same length",6,8,"Ring finger",October,Summer,No,No,"No favorite",Water,Other,5,6,,,"Text messaging",0,0,,,,,,,,,,,,,"Very little","High school",Other,Fly,Rich,"Musician or singer",Health
USA,TX,2019,"12        ",Female,30,Right-Handed,165.1,22,,1,Car,27,.423,43,Other,500,1000,750,750,1000,1000,20.5,"Right foot",69.85,57.15,"Index finger",November,Summer,No,No,Fruit,Water,"Mathematics and statistics",8,8,3,"Yes - broadband connection","Cell phone",30,35,75,2,8,5,10,0,20,20,20,10,10,10,"A lot","Graduate degree",Pop,Fly,Healthy,Relative,"Wildlife, animals"
USA,TX,2018,"12        ",Female,17,Right-Handed,66,24.1,100,1,Car,.841,.832,.913,Soccer,4,5,2,1,6,3,21.4,,10,10,"Same length",May,Winter,Yes,No,Pizza/Pasta,Water,"Physical education",6,10,3,"Yes - broadband connection","Cell phone",30,30,10,48,5,10,7,0,20,20,20,15,0,5,Some,"Graduate degree",Country,Fly,Happy,"Doctor or nurse",Religious
USA,TX,2015,"12        ",Female,16,Right-Handed," 167",23.5,170,1,Car,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2022,"12        ",Female,17,Right-Handed,"5'0 ",15.24,,"1 ",Car,"7 min",0.684,"51 se",Dancing,647,1000,102,1000,0,0,15.24,"Same length",,,"Index finger",December,Fall,Yes,No,Pizza/Pasta,Water,Science,"9 hrs","12 hr","3 ","Yes - other","Myspace, Facebook, other social networking sites, or blog",25,33,,3hr,"0 ","14 hr","10 hr",0,168hr,130hr,"168 h","14 hr","16 hr","7 hr ","A lot","Some college",Gospel,Fly,Happy,"Community leader or elder",Religious
USA,TX,2024,"12        ",Male,18,Right-Handed,178,28.1,170,1,Car,14,.265,40,"Football (American)",636,647,460,439,818,1000,28.;1,"Left foot",70,70,"Same length",December,Fall,No,No,Meat,Water,Other,6,8,4,"Yes - other","Internet chat or instant messaging",48,50,6,10,0,12,12,3,20,40,50,13,40,10,"Very little","High school",Country,"Freeze time",Rich,Relative,"Wildlife, animals"
USA,TX,2022,"12        ",Male,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2021,"12        ",Male,17,Right-Handed,184.2,28,183,1,Car,13,.646,40,Baseball/Softball,350,300,700,550,700,700,29,"Left foot",77,81,"Ring finger",April,Winter,No,No,Meat,Water,"Mathematics and statistics",8,10.5,4,"Yes - broadband connection","In person",12,35,7,0,7,2,5,7,4,2,18,20,0,1,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,"Sports person",Health
USA,TX,2020,"12        ",Female,17,Right-Handed,5'7,7,5,2,Car,10,5.079,62,Running/Jogging,385,353,497,551,267,1000,7,"Same length",5,5,"Same length",September,Winter,No,No,Pizza/Pasta,Water,Art,8,12,4,"Yes - dial-up connection","Myspace, Facebook, other social networking sites, or blog",4,4,10,1,20,10,0,0,65,40,60,35,0,0,Some,"Graduate degree","Rap/Hip hop",Invisibility,Happy,"Doctor or nurse",Health
USA,TX,2016,"12        ",Female,17,Right-Handed,169,28,162,1,Bus,20,1.209,40,None,523,446,512,209,983,991,29,"Same length",85,80,"Index finger",November,Winter,No,Yes,Fruit,Water,Art,7,12,2,"Yes - other","Myspace, Facebook, other social networking sites, or blog",30,30,0,0,0,4,0,0,10,2,10,5,0,0,None,"High school",Other,"Freeze time",Happy,Relative,"Wildlife, animals"
USA,TX,2016,"12        ",Male,17,Right-Handed,164,26,172,2,Car,20,0.416,31,None,1000,1000,1000,1000,1000,900,2,"Same length",72,81,"Ring finger",March,Winter,No,No,Meat,"Soft drink (caffeinated)","Mathematics and statistics",10,10,5,"Yes - broadband connection","Internet chat or instant messaging",0,0,0,0,10,2,0,31,0,0,36,0,0,2,Some,"Graduate degree",Other,"Freeze time",Happy,Relative,Environment
USA,TX,2015,"4         ",Female,10,Right-Handed,149,20,58,2,Car,5,1.25,95,Dancing,100,1000,1000,100,100,50,20,"Same length",80,90,"Ring finger",February,Summer,No,No,Salads,Water,Science,6,10,4,"Yes - other","Text messaging",200,200,7,1,2,3,1,2,4,5,3,1,1,2,"A lot","Graduate degree",Other,Invisibility,Famous,Actor,"Wildlife, animals"
USA,TX,2018,"12        ",Male,17,Right-Handed,180,30,180,1,Car,15,.354,40,"Hockey (Ice)",700,750,100,800,300,1000,30,"Same length",75,80,"Ring finger",May,Winter,No,No,Breads/Sandwiches,Water,History,6,9,,"Yes - broadband connection","Internet chat or instant messaging",150,150,10,.5,8,4,2,23,13,4,50,2,23,4,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,"Religious figure","International aid"
USA,TX,2016,"12        ",Female,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2020,"12        ",Male,17,Left-Handed,183,27,180,1,Car,10,0.346,37,Golf,500,750,800,400,700,700,28,"Left foot",80,75,"Index finger",April,Winter,No,No,Meat,Water,History,7-9,4-6,3,"Yes - broadband connection","Text messaging",14,13,4,1/2,6,6,10,0,20,1,20,5,2,2,"Very little","Undergraduate degree",Country,Invisibility,Happy,Relative,"Wildlife, animals"
USA,TX,2013,"12        ",Female,16,Right-Handed,147,20,43,2,Bus,18,.422,48,None,615,861,588,561,342,904,19,"Right foot",60,59,"Index finger",November,Spring,No,No,"Rice/Noodle dishes","Soft drink (non-caffeinated)","Mathematics and statistics",5,10,7,"Yes - other","Myspace, Facebook, other social networking sites, or blog",206,200,11,2,2,1,3,1,10,50,2,4,0,9,"A lot","Some college","Rap/Hip hop",Invisibility,Happy,Other,Health
USA,TX,2023,"12        ",Female,18,Right-Handed,54,7,65,2,Car,5,0.368,36,Soccer,1000,1000,1000,1000,500,1000,7,"Same length",30,15,"Index finger",December,Summer,No,No,Pizza/Pasta,Water,Other,7,10,3,"Yes - broadband connection","Text messaging",10,25,4,4,5,21,0,0,20,24,`24,3,38,1,"A lot","Graduate degree",Other,Telepathy,Healthy,Relative,"Wildlife, animals"
USA,TX,2023,"12        ",Male,17,Right-Handed,170,23,162,2,Car,15,.505,7,Gymnastics,300,1000,1000,900,600,1000,24,"Same length",70,70,"Same length",April,Winter,No,No,Meat,Water,"Physical education",8,10,3,"Yes - broadband connection","Cell phone",90,100,5,1,1,3,5,5,5,3,2,1,8,2,"A lot","Some college",Other,"Freeze time",Rich,Relative,"Wildlife, animals"
USA,TX,2012,"12        ",Male,17,Right-Handed,196,35,150,1,Car,25,.28,29,Basketball,950,675,500,998,200,350,35,"Same length",9,8,"Index finger",April,Fall,No,No,Meat,Water,"Social studies",5,9,3,"Yes - broadband connection","Text messaging",50,60,15,1,25,5,10,0,7,2,1,0,0,0,"A lot","Undergraduate degree",Other,Invisibility,Happy,Actor,"International aid"
USA,TX,2018,"12        ",Female,15,Right-Handed,165,,,2,Car,5,0.498,75,Swimming,100,250,1000,1000,500,1000,,,,,"Ring finger",January,Spring,Yes,,Pizza/Pasta,Water,,6,,,,,,,,,,,,,,,,,,,,,,,,,
USA,TX,2020,"12        ",Male,16,Right-Handed,178,24,178,1,Car,15,0.313,45,None,1000,1000,1000,1000,1000,1000,180,"Left foot",80,50,"Index finger",January,Winter,Yes,No,Soups,Water,"Social studies",5-8,9-10,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",20,5,0,0,10-12,10,0,20,6,2,24,0.4,0,2,Some,"Less than high school",Techno/Electronic,Telepathy,Happy,Other,Other
USA,TX,2021,"12        ",Male,17,Right-Handed,180,25.4,177.8,1,Car,8,.434,43,Other,900,900,800,700,200,300,25,"Same length",100,70,"Index finger",August,Summer,Yes,No,Meat,Water,Music,7,6,5,"Yes - broadband connection","Text messaging",50,100,25,,,,,,,,,,,,,,,,,,
