Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,AK,2018,"12        ",Female,18,Right-Handed,176,27,184,1,Car,10,.733,54,Basketball,700,700,500,500,600,800,27,"Same length",75,83,"Ring finger",November,Spring,No,Yes,Fruit,Water,Science,6,10,4,"Yes - other","Cell phone",80,75,49,14,7,7,5,0,40,40,40,0,0,7,"A lot","Graduate degree","Rhythm and blues (R&B)",Fly,Happy,Relative,Environment
USA,AK,2020,"12        ",Male,17,Right-Handed,166,24.6,176,1,Bus,15,0.534,55,Walking/Hiking,380,492,829,802,0,979,24.6,"Same length",90,80,"Index finger",February,Summer,No,No,Meat,"Soft drink (caffeinated)",Music,4,9,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",3,3,7,80,7,7,0,0,80,90,72,72,0,0,"A lot","High school","Rap/Hip hop","Super strength",Rich,Relative,"Arts, culture, sports"
USA,AK,2024,"12        ",Male,17,Right-Handed,185.9,27.8,185.9,1,Car,5,0.111,60,Walking/Hiking,717,947,620,545,37,64,27.8,"Same length",76,76,"Same length",November,Winter,Yes,No,Meat,Water,Art,8,10,4,"Yes - broadband connection","In person",25,26,20,0.5,2,10,24,6,16,1,0,5,25,2,Some,"Some college",Country,"Super strength",Happy,Relative,Health
USA,AK,2024,"12        ",Male,17,Right-Handed,182.9,26,135.9,1,Car,10,0.33,37,"Football (American)",262,289,412,781,684,706,27,"Left foot",140,100,"Ring finger",April,Summer,No,No,Meat,Water,"Mathematics and statistics",7,9,5,"Yes - other","Text messaging",10,9,4,1,2,24,30,30,16,3,10,8,6,30,"Very little",Other,Country,"Super strength",Healthy,"Business person",Health
USA,AK,2024,"12        ",Female,16,Right-Handed,172,37,172,1,Car,20,0.285,44,Walking/Hiking,500,600,300,0,1000,1000,37,"Same length",idk,idk,"Same length",April,Spring,Yes,No,"Rice/Noodle dishes",Tea,Art,5," 10",5,"Yes - broadband connection","Text messaging",20,15,10,2,4,1,0,12,3,7,19,2,0,2,"A lot","Undergraduate degree",Techno/Electronic,"Freeze time",Rich,Friend,"International aid"
USA,AK,2022,"10        ",Male,18,Right-Handed,,33,33,1,Car,15,0.356,47,Athletics,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AK,2024,"12        ",Male,18,Right-Handed,157.4,22.5,157.4,1,Bus,20,.522,44,Other,1000,947,813,866,775,647,22.5,"Same length",65,75,"Ring finger",September,Fall,No,No,Seafood,Tea,Music,6,8,4,"Yes - broadband connection","In person",75,76,2,0,0,16,4,4,30,10,29,16,8,3,Some,Other,Other,"Freeze time",Happy,Relative,"Wildlife, animals"
USA,AK,2022,"12        ",Female,17,Right-Handed,5'3,20cm,58cm,2,Car,10,0.361,53,Baseball/Softball,497,1000,487,497,0,738,23,"Left foot",80,80,"Same length",October,Summer,No,Yes,Meat,"Sports drink",History,4,5,10,"Yes - broadband connection","Cell phone",75,45,10,7,0,11,168,0,9,10,0,3,0,5,"Very little","Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,"Coach or club leader","International aid"
USA,AK,2021,"11        ",Male,16,Right-Handed,"5,9",,,1,Car,5,,,"Football (American)",,,,,,,,"Same length",,,"Same length",March,Summer,No,No,Poultry,Water,Other,6,8,2,"Yes - dial-up connection","Cell phone",,,,,,,,,,,,,,,None,"High school","Rap/Hip hop",Fly,Rich,Other,Health
USA,AK,2023,"12        ",Male,16,Right-Handed,169,23,157,2,Skateboard/Scooter/Rollerblade,5,0.620,49,Skateboarding/Rollerblading,,,,,,,23,"Same length",9,12,"Ring finger",July,Summer,No,No,Meat,"Energy drink",Other,3,5,4,"Yes - other","Text messaging",0,0,,5,2,3,1,10,2,5,,2,,1,Some,"Some college",Other,"Freeze time",Famous,"Sports person",Health
USA,AK,2016,"12        ",Male,17,Right-Handed,176,26,179,3,Car,6,0.35,27,Walking/Hiking,813,610,257,599,107,706,26.5,"Left foot",100,104,"Ring finger",September,Summer,No,No,Meat,Water,"Mathematics and statistics",7,10,5,"Yes - broadband connection","Cell phone",23,297,25,2,13,10,5,5,5,13,10,2,18,4,Some,"Undergraduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Health
USA,AK,2016,"11        ",Female,16,Right-Handed,175,25,180,2,Car,15,0.521,44,Other,952,720,481,593,155,1000,27,"Left foot",80,77,"Index finger",October,Winter,Yes,No,Other,,History,7,11,4,"Yes - broadband connection","In person",2,4,10,1,14,6,12,0,10,3,20,6,2,5,"A lot","Graduate degree",Other,"Freeze time",Happy,"Musician or singer",Environment
USA,AK,2020,"12        ",Male,17,Right-Handed,169,25.4,67,1,Bus,20,.32,38,"Football (American)",1000,684,390,765,70,540,25.4,"Same length",90,90,"Same length",January,Summer,Yes,Yes,Seafood,Juice,"Mathematics and statistics",8,4,5,"Yes - other","Text messaging",1000,1000,15,48,5,10,7,49,49,49,49,5,0,49,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,Friend,Environment
USA,AK,2021,"11        ",Female,16,Right-Handed,165,,,1,Car,10,.79,55,Other,,,,,,,,,77,66,"Index finger",May,Summer,Yes,No,"Rice/Noodle dishes",Water,Art,6,9,2,"Yes - other","Text messaging",30,40,7,2,10,15,10,0,20,5,40,3,20,5,"A lot","Undergraduate degree",Pop,"Freeze time",Happy,Relative,Environment
USA,AK,2023,"12        ",Female,17,Right-Handed,160.0,228,158,2,Walk,15,0.728,54,Running/Jogging,70,70,50,50,10,70,223,"Right foot",88,89,"Ring finger",November,Summer,No,Yes,Pizza/Pasta,Water,Art,5,9,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",28,29,11,2,9,1,5,0,7,1,7,3,0,1,Some,"Graduate degree",Pop,Telepathy,Rich,Relative,"Wildlife, animals"
USA,AK,2017,"12        ",Male,15,Right-Handed,177.8,26,127.3,1,Car,10,.56,45,Other,750,1000,900,500,0,0,27,"Left foot",750,800,"Ring finger",May,Summer,No,No,Meat,Milk,English,7,12,3,"Yes - other","In person",200,200,10,0,1,3,2,1,5,8,3,8,0,0,None,"Graduate degree","Rap/Hip hop",Telepathy,Healthy,Relative,Environment
USA,AK,2016,"12        ",Female,17,Right-Handed,161.5,25,164.5,1,Car,7,.304,44,Other,898,818,973,749,567,615,26.5,"Left foot",90.5,90,"Index finger",March,Summer,No,No,Pizza/Pasta,Water,History,7,8,5,"Yes - other","Text messaging",100,100,2,0,15,24,13,2,2,1,2,4,0,2,"A lot","Graduate degree",Country,Telepathy,Happy,Teacher,"International aid"
USA,AK,2024,"12        ",Female,18,Right-Handed,157,23,154,5,Walk,13,0.408,83,Dancing,1000,1000,829,642,219,444,23,"Same length",95,80,"Index finger",April,Summer,Yes,No,"Rice/Noodle dishes",Juice,Science,5,12,6,"Yes - broadband connection","In person",20,70,0,.5,11,0,0,0,8,.5,0,0,24,20,Some,"Graduate degree",Jazz,Fly,Happy,Relative,"International aid"
USA,AK,2021,"11        ",Male,15,Right-Handed,180cm,25cm,0000,1,Walk,5,.325,"36 ",Cycling,600,600,700,800,700,900,26,"Left foot",75mm,80mm,"Ring finger",June,Fall,Yes,No,Seafood,Tea,English,4-6,4-6,3,"Yes - broadband connection","Internet chat or instant messaging",50,60,24,7,4,1,14,40,4,4,8,4,16,3,"Very little","Graduate degree","Rap/Hip hop",Invisibility,Rich,Actor,Health
USA,AK,2015,"11        ",Female,17,Left-Handed,165.1,25.5,161.9,1,Car,5,.523,43,Soccer,807,738,134,759,610,503,25,"Right foot",75,85,"Ring finger",December,Winter,Yes,No,Seafood,Water,"Mathematics and statistics",8,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AK,2024,"12        ",Male,17,Right-Handed,5’11,44,5’11,2,Car,20,.7,32,"Football (American)",750,300,550,750,200,700,44,"Same length",35,30,"Ring finger",July,Spring,No,No,Meat,Juice,Geography,10,8,7,"Yes - other","Cell phone",50,50,,,,,,,,,,,,,,,,,,,
USA,AK,2021,"11        ",Male,16,Left-Handed,176,27,,1,Walk,11,0.578,45,"Hockey (Ice)",1000,950,960,1000,550,750,27,"Same length",85,88,"Ring finger",March,Summer,Yes,No,Breads/Sandwiches,Water,English,6,6,3,"Yes - broadband connection","Text messaging",40,75,0,30,0,4,4,50,20,20,80,5,0,4,None,"High school","Rap/Hip hop",Telepathy,Healthy,Politician,Environment
USA,AK,2020,"12        ",Female,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AK,2023,"12        ",Female,17,Right-Handed,167,22,150,1,Car,15,0.961,43,Other,700,900,700,700,800,800,22,"Same length",84,79,"Index finger",April,Winter,Yes,Yes,Pizza/Pasta,"Soft drink (caffeinated)",English,7,11,5,"Yes - other","Internet chat or instant messaging",100+,100+,5,2,3,5,1,12,60,50,100,8,10,8,"Very little","Graduate degree",Pop,"Freeze time",Happy,Other,"International aid"
USA,AK,2022,"10        ",Male,17,Left-Handed,180.3,180.3,,1,Bus,"20,30",0.316,"47 ","Football (American)",250,600,700,550,200,250,180.3,"Same length",90,90,"Same length",March,Winter,No,No,Meat,"Energy drink",Music,5,8+,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",100+,300+,4,2,3,2,2,1,"2 1\2",2,5,0,0,"1 1\2","Very little",,Other,,Happy,Friend,"Education/Youth development"
USA,AK,2024,"12        ",Female,"17 ",Right-Handed,165.1,22.86,165.1,3,Car,14,0.365,"21 ","Football (American)","890 ",1000,700,1000,"0 ","0 ",22.86,"Same length",75.2,80.1,"Ring finger",April,Winter,No,No,Salads,Coffee,Art,6,10,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",100,50,3,,,,,,,,,,,,,,,,,,
USA,AK,2024,"12        ",Male,17,Right-Handed,165,97,155,2,Car,"20 ",0.3,84,Soccer,979,834,717,770,1000,1000,106,"Same length",94,104,"Ring finger",July,Spring,No,No,Poultry,Water,Music,3,8,7,"Yes - other","Myspace, Facebook, other social networking sites, or blog",7,3,0,0.25,0.30,0,0,1,6,0.40,9,0,20,2,"A lot","High school","Rap/Hip hop","Freeze time",Healthy,"Sports person","International aid"
USA,AK,2024,"12        ",Female,16,Right-Handed,155,22,163,2,Car,11,0.777,29,Dancing,1000,738,853,972,792,1000,23,"Left foot",7.3,7.5,"Ring finger",May,Summer,No,No,Pizza/Pasta,Juice,Music,6-8,8-10,4,"Yes - dial-up connection","Internet chat or instant messaging",12,25,2,4,2,0,0,0,1,8,2,0,0,1,Some,"Graduate degree","Rhythm and blues (R&B)",Telepathy,Famous,Actor,"International aid"
USA,AK,2023,"12        ",Male,17,Right-Handed,170.8,24.54,75.42,2,Car,10,0.36,50,Basketball,1,2,3,5,6,4,24.38,"Right foot",8.12,8.38,"Ring finger",February,Summer,No,No,Meat,"Energy drink","Physical education",5,5,8,"Yes - other","In person",20,50,7,1,1,1,2,1,1,2,3,0,5,1,,"Some college","Rhythm and blues (R&B)","Super strength",Rich,Relative,Environment
USA,AK,2020,"12        ",Female,16,Left-Handed,164,22,163,1,Car,10,0.431,53,Walking/Hiking,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AK,2023,"12        ",Female,17,Right-Handed,154,21.59,146,2,Car,15,.333,33,Bowling,1000,1000,1000,1000,500,1000,21.59,"Same length",63.5,68.58,"Ring finger",June,Summer,No,No,Meat,Water,Science,7,10,8,"Yes - other","In person",3,7,7,14,14,7,7,20,20,7,20,20,7,7,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Rich,Relative,Health
USA,AK,2022,"12        ",Male,17,Right-Handed,165,,,1,Bus,15,.338,53,"Football (American)",400,400,500,400,200,800,28cm,"Right foot",84,73,,,Fall,,,Meat,"Powdered drink",English,6,10,4,"Yes - other","Cell phone",4,5,2,1,3,1,1,3,1,3,4,1,2,1,Some,"Some college","Rap/Hip hop",Invisibility,Rich,Relative,Health
USA,AK,2021,"11        ",Male,17,Right-Handed,,,,1,Car,15,,,Skateboarding/Rollerblading,,,,,,,,,,,"Ring finger",September,Summer,No,No,"No favorite",Juice,Science,5,12,3,"Yes - other","In person",,,,,,,,,,,,,,,"A lot",,,Telepathy,Happy,Friend,"Arts, culture, sports"
USA,AK,2020,"10        ",Male,15,Right-Handed,173,27,181,1,Car,6,0.314,65,None,0,0,0,0,1000,1000,27,"Same length",90,89,"Index finger",August,Fall,No,No,Fruit,"Sports drink",History,8,12,2,"Yes - broadband connection","In person",0,0,32.5,0,0,0,0,168,0,0,168,168,0,0,"Very little",Other,Other,"Freeze time",Rich,"Musician or singer",Environment
USA,AK,2024,"12        ",Male,17,Right-Handed,171,"26cm ",172cm,1,Car,"6 ",0.288,36,"Football (American)",620,503,508,877,417,663,26cm,,80mm,80mm,"Same length",December,Summer,Yes,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",6,10,5,"Yes - broadband connection","Cell phone",275,235,14,70,5,7,5,24,10,120,20,14,7,8,"A lot","Graduate degree","Heavy metal","Super strength",Happy,Relative,Health
USA,AK,2022,"12        ",Female,17,Right-Handed,5’6,22,65,2,Car,15,0.552,53,Other,"60 ? ",1000,1000,1000,40,100,24,"Left foot",3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AK,2016,"11        ",Female,17,Right-Handed,151,22,133,2,Bus,7,0.358,34,None,80,70,80,70,50,60,22,"Same length",70,70,"Same length",February,Fall,No,No,Meat,Water,"Social studies",6,9,,"Yes - other","Text messaging",2,2,1,,,,,,,,,,,,,,,,,,
USA,AK,2023,"12        ",Male,17,Right-Handed,160,24,,1,Car,,.256,39,Basketball,1000,1000,1000,1000,1000,1000,24,"Same length",,,,February,Summer,No,No,"Rice/Noodle dishes",Water,"Physical education",5,7,4,"Yes - broadband connection","Text messaging",100,500,15,10,10,20,10,0,20,20,20,10,40,10,"Very little","Some college","Rhythm and blues (R&B)",Telepathy,Happy,Other,Environment
USA,AK,2023,"12        ",Male,18,Right-Handed,150cm,21cm,147cm,1,Car,7,0.36,0.55,Skateboarding/Rollerblading,900,800,800,700,500,800,21cm,"Same length",160mm,170mm,"Ring finger",October,Summer,No,No,"Rice/Noodle dishes",Water,English,6,8,8,"Yes - broadband connection","In person",150,200,350,1,0,4,0,1,120,60,100,15,20,1,"Very little","Some college","Punk rock",Invisibility,Happy,"Musician or singer","Wildlife, animals"
USA,AK,2016,"12        ",Male,16,Right-Handed,184,32,182,1,Bus,5,.32,33,,476,187,321,535,230,471,32,"Same length",100,80,"Index finger",February,Summer,Yes,No,Meat,Water,"Physical education",9,10,3,"Yes - broadband connection","Text messaging",50,50,16,3,28,3,16,10,1,1,2,3,0,4,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,"Business person",Health
USA,AK,2023,"12        ",Female,16,Right-Handed,154,20,149,1,Car,15,0.36,36,Other,1000,996,997,1000,100,100,21,"Left foot",60.5,70.5,"Ring finger",May,Summer,No,No,Pizza/Pasta,Water,English,4,8,3,"Yes - other","In person",6,11,72,15,10,4,4,60,30,3,4,3,0,8,Some,"Graduate degree",Other,Telepathy,Happy,Relative,Environment
USA,AK,2023,"12        ",Female,17,Right-Handed,175,26.6,165,2,Bus,15,0.67,35,Basketball,2,3,4,1,6,5,25.9,"Right foot",101.6,101.6,"Same length",October,Summer,Yes,No,Pizza/Pasta,Water,"Physical education",6,7,7,"Yes - other","Text messaging",35,46,10,20,2,4,0,0,10,15,20,10,0,10,Some,"High school","Rap/Hip hop",Telepathy,Happy,Other,"International aid"
USA,AK,2020,"12        ",Female,16,Left-Handed,164,22,163,1,Car,10,0.431,53,Walking/Hiking,861,807,738,620,567,626,22,"Same length",80,70,,January,Summer,No,No,"No favorite",Water,Science,7,9,4,"Yes - other","Text messaging",120,128,2,1,4,5,2,1,1,4,8,3,12,2,Some,"Graduate degree",Pop,Telepathy,Happy,"Community leader or elder","Wildlife, animals"
USA,AK,2017,"12        ",Female,17,Left-Handed,164,21,164,1,Car,7,.705,46,Other,898,1000,701,850,107,246,21,"Same length",68,70,"Ring finger",January,Winter,Yes,No,Poultry,Water,Other,7,10,3,"Yes - other","Text messaging",229,263,25,2,0,4,7,2,8,10,2,2,0,3,"A lot","Graduate degree",Pop,"Freeze time",Happy,Relative,Health
USA,AK,2016,"12        ",Female,17,Right-Handed,174.5,26.5,178.5,1,Car,15,0.364,42,Baseball/Softball,674,850,984,631,273,310,27,"Left foot",90,110,"Ring finger",January,Fall,Yes,No,Desserts,Water,Languages,5,7,3,"Yes - other","Cell phone",45,40,2,0.5,20,3,0,3,5,10,5,2,30,2,"A lot",Other,Country,Fly,Healthy,Teacher,"Wildlife, animals"
USA,AK,2020,"12        ",Male,18,Right-Handed,,,,1,Bus,15,30,44,Other,503,503,690,476,289,914,,"Same length",,,"Ring finger",September,Summer,No,No,Poultry,"Powdered drink","Physical education",5-6,7-8,4,"Yes - other","Internet chat or instant messaging",8,8,4,"5 min","25 mi","1 1/2",1,4,1,"1 1/2",1,3,0,1,Some,"High school","Rap/Hip hop","Freeze time",Happy,Relative,"International aid"
USA,AK,2023,"12        ",Male,17,Ambidextrous,178,11.6,180,1,Car,15,0.2,,Basketball,600,500,500,600,750,800,11.6,"Same length",2.6,2.8,"Ring finger",January,Summer,Yes,No,Fruit,Water,"Physical education",5-8,5-9,5,"Yes - dial-up connection","In person",250,250,21,2,16,14,28,4,14,10,19,5,0,0,"Very little","Graduate degree","Rap/Hip hop",Telepathy,Happy,"Sports person","Wildlife, animals"
USA,AK,2022,"12        ",Male,16,Right-Handed,"170 ",25.3,170,1,Bus,15,0.305,33,Running/Jogging,1000,700,1000,800,300,400,22.9,"Right foot",9,9.4,"Ring finger",April,Winter,Yes,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",7,8,3,"Yes - other","In person",4,55ish,6,1,5,10,5,12,36,4,45,0,30,7,"Very little","Graduate degree",Jazz,"Freeze time",Rich,Relative,Health
USA,AK,2024,"12        ",Male,16,Left-Handed,"176 ",27,176,1,Car,15,".33 ",36,Other,717,0,37,845,1000,1000,26,"Right foot",110,80,"Index finger",June,Summer,Yes,No,Fruit,"Energy drink",English,8,9,8,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",80,0,1,2,1,9,1,3,5,1,6,2,1,3,Some,"Some college",Other,"Freeze time",Happy,"Business person",Other
USA,AK,2021,"11        ",Male,25,Right-Handed,180,25,170,1,Car,15,.501,52,Soccer,,,,,,,24,"Right foot",55,52,"Index finger",June,Summer,No,No,Seafood,"Soft drink (caffeinated)","Mathematics and statistics",7,8,4,"Yes - broadband connection","Text messaging",6,10,10,1,4,4,2,12,5,2,15,8,40,1,Some,"Undergraduate degree",Country,Fly,Rich,Relative,"Education/Youth development"
USA,AK,2015,"11        ",Female,17,Right-Handed,162.5,24.5,173,1,Car,5,0.731,35,Other,1000,519,1000,551,0,102,25,"Left foot",72,82,"Ring finger",February,Fall,No,No,Meat,"Powdered drink",Other,8,6,5,"Yes - other","Text messaging",250,275,5,12,15,20,8,0,40,40,40,16,3,5,Some,Other,"Rap/Hip hop",Telepathy,Happy,Relative,Health
USA,AK,2020,"10        ",Female,15,Right-Handed,5'6,26,167,1,Car,15,,,Soccer,1000,1000,1000,1000,100,100,27,"Left foot",10,10,"Index finger",March,Summer,No,No,Meat,Water,Other,5,8,4,"Yes - other","Internet chat or instant messaging",,,4,3,2,2,2,,4,4,1,1,,1,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Other,Health
USA,AK,2021,"11        ",Male,15,Right-Handed,80,28,,1,Walk,10-15,0.301,34,Baseball/Softball,500,500,825,700,1000,900,28,"Same length",8,8,"Same length",September,Summer,No,No,Meat,Water,"Mathematics and statistics",7-8,8,8,"Yes - broadband connection","In person",2,10+,1,4,3,3,5,2,6,6,4,3,4-5,5,Some,"Undergraduate degree","Rap/Hip hop",Telepathy,Healthy,"Sports person",Health
USA,AK,2023,"12        ",Male,17,Right-Handed,179,30.48,179,1,Bus,55,.195,39,None,800,1000,500,700,1000,1000,30.48,"Same length",76.2,76.2,"Same length",April,Summer,Yes,No,Pizza/Pasta,"Energy drink","Computers and technology",3,2,3,"Yes - other","Text messaging",369,250,8,20,0,0,0,38,15,5,38,2,60,1,None,"High school",Techno/Electronic,"Super strength",Happy,Other,"Wildlife, animals"
USA,AK,2016,"12        ",Female,18,Right-Handed,173,75,166,1,Car,10,0.34,40,None,0,0,0,0,0,0,24.5,"Right foot",8,9,"Ring finger",August,Winter,No,No,Pizza/Pasta,Coffee,Art,5,12,4,"Yes - other","Text messaging",4,2,0,0,7,0,0,30,30,1,45,10,0,5,"A lot","Graduate degree","Heavy metal",Telepathy,Happy,Other,Environment
USA,AK,2021,"11        ",Female,16,Right-Handed,172.7,171.7,,2,Car,10,,,Baseball/Softball,1000,950,900,970,550,495,23,"Left foot",100,85,"Ring finger",January,Winter,No,No,Meat,Juice,"Physical education",6-7,10,7,"Yes - broadband connection","Internet chat or instant messaging",6,6,3,1,2,5,6,1,2,2,2,2,1,1,Some,"Some college",Pop,Telepathy,Rich,Relative,"International aid"
USA,AK,2016,"12        ",Female,17,Right-Handed,166,23,170,1,Car,12,.407,48,Running/Jogging,200,400,800,500,750,1000,23.5,"Left foot",95,90,"Ring finger",July,Summer,No,No,Breads/Sandwiches,Water,Science,8,8,4,"Yes - broadband connection","In person",8,6,12,.5,10,3,13,0,7,2,7,1,9,3,Some,"Graduate degree",Pop,Fly,Healthy,Relative,"International aid"
USA,AK,2016,"12        ",Female,16,Right-Handed,164,24,168,2,Bus,30,.421,46,Walking/Hiking,353,503,246,241,1000,1000,25,"Left foot",100,110,"Ring finger",May,Fall,No,No,Pizza/Pasta,"Soft drink (caffeinated)",History,7,10,3,"Yes - broadband connection","In person",0,1,0,0,10,178,0,0,5,1,5,5,0,0,Some,"Graduate degree","Rhythm and blues (R&B)",Fly,Rich,Other,"International aid"
USA,AK,2020,"12        ",Female,16,Right-Handed,158,23,166,1,Bus,15,0.403,51,Baseball/Softball,1000,850,900,950,750,800,23,"Same length",7.5,7,"Index finger",April,Summer,Yes,No,Fruit,Water,History,5,8,8,"Yes - other","Myspace, Facebook, other social networking sites, or blog",60,40,12,25,10,15,12,0,8,20,20,5,4,5,Some,"Some college",Other,"Freeze time",Happy,Relative,Environment
USA,AK,2022,"12        ",Male,17,Right-Handed,,,,1,Bus,,,,None,1000,1000,1000,1000,1000,1000,,"Same length",,,"Same length",July,Summer,No,No,"Rice/Noodle dishes",Water,Science,6,8,4,"Yes - broadband connection","Internet chat or instant messaging",,,,,,,,,,,,,,,"A lot",Other,,,Happy,,"Wildlife, animals"
USA,AK,2022,"12        ",Female,16,Right-Handed,170.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AK,2020,"12        ",Female,17,Right-Handed,170,25,,1,Car,15,3.4,54,Soccer,1000,500,700,300,500,500,24,"Right foot",76,127,"Ring finger",January,Fall,No,No,Soups,Water,History,7,10,5,"Yes - broadband connection","Text messaging",20,40,10,5,8,40,5,10,30,20,8,10,5,5,Some,"Graduate degree","Rap/Hip hop",Invisibility,Happy,Relative,Health
USA,AK,2021,"11        ",Male,15,Right-Handed,170,27,,1,Car,10,,,Golf,,,,,,,27,"Same length",70,90,"Ring finger",October,Winter,Yes,No,Meat,"Energy drink","Physical education",4,9,4,"Yes - other","Internet chat or instant messaging",30,50,40,6,8,10,15,6,24,20,40,1,10,3,"Very little","High school","Rap/Hip hop",Invisibility,Rich,"Business person","Education/Youth development"
USA,AK,2022,"12        ",Female,17,Right-Handed,152.4,"23 ",63,1,Car,10,0.76,66,Athletics,800,800,900,900,900,900,23,"Same length",70,70,"Same length",December,Winter,No,No,Pizza/Pasta,Juice,History,6,10,6,"Yes - broadband connection","Text messaging",50+,30+,"4 ",2,1,2,3-4,1,6,3,5,1,6,1,Some,"Graduate degree","Rhythm and blues (R&B)",Telepathy,Rich,"Business person",Health
USA,AK,2021,"11        ",Male,15,Right-Handed,162,28,,1,Bicycle,2,0.552,66,Other,21,385,251,316,278,155,18,"Same length",70,75,"Ring finger",August,Winter,No,No,Meat,Water,Other,7,10,4,"Yes - other","Internet chat or instant messaging",6,5,20,5,0,5,12,5,5,4,5,2,0,1,Some,"High school",Classical,Fly,Rich,Relative,Health
USA,AK,2022,"12        ",Female,16,Right-Handed,175cm,24cm,,1,Car,8mins,.6sec,42sec,Walking/Hiking,,,,,,,23cm,"Right foot",45mm,40mm,"Index finger",June,Fall,No,No,Fruit,"Energy drink",History,5hrs,9hrs,5,"Yes - broadband connection","Internet chat or instant messaging","10 ","28 ",20hrs,25hrs,1hr,20hrs,"8hrs ",2hrs,43hrs,"7hrs ",,3hrs,0hrs,12hrs,Some,Other,"Rap/Hip hop",Telepathy,Happy,"Community leader or elder",Environment
USA,AK,2021,"11        ",Male,17,Right-Handed,,,,1,Car,15,,,Skateboarding/Rollerblading,,,,,,,,,,,"Ring finger",September,Summer,No,No,"No favorite",Juice,Science,5,12,3,"Yes - other","In person",,,,,,,,,,,,,,,"A lot",,,Telepathy,Happy,Friend,"Arts, culture, sports"
USA,AK,2023,"12        ",Female,18,Right-Handed,5'1,24,162,3,Car,5,0.304,35,Other,999,1000,500,800,1000,1000,24,"Left foot",100,100,"Ring finger",January,Summer,No,No,"Rice/Noodle dishes",Coffee,English,6,9,4,"Yes - broadband connection","In person",200,100,30,1,1,5,7,1,10,5,100,1,16,5,"A lot","Graduate degree","Rhythm and blues (R&B)",Invisibility,Rich,"Business person",Health
USA,AK,2024,"12        ",Male,18,Right-Handed,166,27,166,1,Car,20,0.373,37,Basketball,1000,1000,1000,1000,0,1000,25,"Right foot",78,78,"Same length",September,Summer,No,No,"No favorite","Energy drink","Physical education",7-8,9,2,"Yes - other","Cell phone",2,1,6,0,0,4,2,2,4,1,4,4,2,1,"Very little","High school","Rap/Hip hop",Invisibility,Healthy,Relative,Religious
USA,AK,2020,"10        ",Male,15,Right-Handed,182.8,26,180,1,Car,20,0.349,66,"Hockey (Ice)",0,0,0,0,500,1000,26.67,"Left foot",80,90,"Ring finger",January,Winter,No,No,Meat,Tea,Other,5,6,5,"No internet connection","Myspace, Facebook, other social networking sites, or blog",100,100,18,1,6,60,4,2,100,100,100,120,8,8,"A lot","High school","Rap/Hip hop",Fly,Rich,Friend,"Wildlife, animals"
